-1.0000000000000000e+00                       -1.0000000000000000e+00                       
 -7.647058823529411e-01                         -2.94117647058824e-01                       
   5.29411764705882e-01                          1.76470588235294e-01                       
  -5.88235294117647e-02                        -5.294117647058824e-01                       
   5.88235294117647e-02                          1.76470588235294e-01                       
 -6.470588235294118e-01                         8.823529411764706e-01                       
-1.0000000000000000e+00                         7.647058823529411e-01                       
   4.11764705882353e-01                        -6.470588235294118e-01                       
   4.11764705882353e-01                        -5.294117647058824e-01                       
  8.823529411764706e-01                          6.47058823529412e-01                       
  -2.94117647058824e-01                         8.823529411764706e-01                       
   5.88235294117647e-02                         -2.94117647058824e-01                       
   6.47058823529412e-01                        1.0000000000000000e+00                       
-1.0000000000000000e+00                          2.94117647058824e-01                       
-1.0000000000000000e+00                        1.0000000000000000e+00                       
   5.88235294117647e-02                          5.88235294117647e-02                       
   4.11764705882353e-01                        -8.823529411764706e-01                       
-1.0000000000000000e+00                        -7.647058823529411e-01                       
 -8.823529411764706e-01                        -6.470588235294118e-01                       
  -1.76470588235294e-01                          5.88235294117647e-02                       
   4.11764705882353e-01                         -2.94117647058824e-01                       
   1.76470588235294e-01                          1.76470588235294e-01                       
  8.823529411764706e-01                          5.29411764705882e-01                       
  7.647058823529411e-01                        -5.294117647058824e-01                       
   5.88235294117647e-02                         -5.88235294117647e-02                       
 -8.823529411764706e-01                          2.94117647058824e-01                       
   2.94117647058824e-01                          5.29411764705882e-01                       
  -1.76470588235294e-01                         -5.88235294117647e-02                       
   4.11764705882353e-01                          2.94117647058824e-01                       
  8.823529411764706e-01                         -2.94117647058824e-01                       
   5.29411764705882e-01                          4.11764705882353e-01                       
 -5.294117647058824e-01                          5.29411764705882e-01                       
   5.29411764705882e-01                        -5.294117647058824e-01                       
 -4.117647058823529e-01                         8.823529411764706e-01                       
   2.94117647058824e-01                         -2.94117647058824e-01                       
   5.29411764705882e-01                          2.94117647058824e-01                       
 1.0000000000000000e+00                         7.647058823529411e-01                       
  -2.94117647058824e-01                          1.76470588235294e-01                       
 -5.294117647058824e-01                         -5.88235294117647e-02                       
 1.0000000000000000e+00                          4.11764705882353e-01                       
   5.29411764705882e-01                       -1.0000000000000000e+00                       
 -8.823529411764706e-01                        -4.117647058823529e-01                       
  7.647058823529411e-01                         8.823529411764706e-01                       
 -5.294117647058824e-01                         8.823529411764706e-01                       
  -1.76470588235294e-01                         7.647058823529411e-01                       
   5.29411764705882e-01                          6.47058823529412e-01                       
  -5.88235294117647e-02                          1.76470588235294e-01                       
 -5.294117647058824e-01                        -4.117647058823529e-01                       
 -5.294117647058824e-01                        1.0000000000000000e+00                       
  -2.94117647058824e-01                         -5.88235294117647e-02                       
 -7.647058823529411e-01                        1.0000000000000000e+00                       
  -5.88235294117647e-02                          5.29411764705882e-01                       
  8.823529411764706e-01                        -7.647058823529411e-01                       
 -8.823529411764706e-01                        -8.823529411764706e-01                       
  8.823529411764706e-01                        -4.117647058823529e-01                       
   5.88235294117647e-02                        -8.823529411764706e-01                       
   5.88235294117647e-02                        -4.117647058823529e-01                       
 -4.117647058823529e-01                          5.29411764705882e-01                       
 1.0000000000000000e+00                          5.29411764705882e-01                       
  -5.88235294117647e-02                         8.823529411764706e-01                       
 -5.294117647058824e-01                          6.47058823529412e-01                       
 1.0000000000000000e+00                        -8.823529411764706e-01                       
   5.88235294117647e-02                       -1.0000000000000000e+00                       
  8.823529411764706e-01                         -5.88235294117647e-02                       
  -5.88235294117647e-02                         -2.94117647058824e-01                       
  8.823529411764706e-01                         8.823529411764706e-01                       
-1.0000000000000000e+00                         8.823529411764706e-01                       
   5.29411764705882e-01                         7.647058823529411e-01                       
   6.47058823529412e-01                         8.823529411764706e-01                       
 -7.647058823529411e-01                        -5.294117647058824e-01                       
-1.0000000000000000e+00                        -4.117647058823529e-01                       
   4.11764705882353e-01                         -1.76470588235294e-01                       
  7.647058823529411e-01                          2.94117647058824e-01                       
   2.94117647058824e-01                        -4.117647058823529e-01                       
   5.29411764705882e-01                        -8.823529411764706e-01                       
 1.0000000000000000e+00                        1.0000000000000000e+00                       
  7.647058823529411e-01                        1.0000000000000000e+00                       
 -5.294117647058824e-01                        -6.470588235294118e-01                       
 -4.117647058823529e-01                          5.88235294117647e-02                       
  -2.94117647058824e-01                        -4.117647058823529e-01                       
   5.88235294117647e-02                        -5.294117647058824e-01                       
   1.76470588235294e-01                          2.94117647058824e-01                       
  -1.76470588235294e-01                         -1.76470588235294e-01                       
  7.647058823529411e-01                        -7.647058823529411e-01                       
 -5.294117647058824e-01                         7.647058823529411e-01                       
   5.88235294117647e-02                          4.11764705882353e-01                       
  -5.88235294117647e-02                         -1.76470588235294e-01                       
 -4.117647058823529e-01                        -6.470588235294118e-01                       
 -6.470588235294118e-01                        -6.470588235294118e-01                       
 -7.647058823529411e-01                          5.29411764705882e-01                       
   1.76470588235294e-01                        -4.117647058823529e-01                       
   6.47058823529412e-01                         -1.76470588235294e-01                       
-1.0000000000000000e+00                          1.76470588235294e-01                       
   5.88235294117647e-02                          2.94117647058824e-01                       
  -5.88235294117647e-02                        1.0000000000000000e+00                       
 1.0000000000000000e+00                        -6.470588235294118e-01                       
   5.29411764705882e-01                         -5.88235294117647e-02                       
   5.88235294117647e-02                        1.0000000000000000e+00                       
  8.823529411764706e-01                       -1.0000000000000000e+00                       
   2.94117647058824e-01                        -5.294117647058824e-01                       
 -7.647058823529411e-01                         7.647058823529411e-01                       
 -6.470588235294118e-01                          6.47058823529412e-01                       
   4.11764705882353e-01                         7.647058823529411e-01                       
-1.0000000000000000e+00                         -5.88235294117647e-02                       
   4.11764705882353e-01                          5.29411764705882e-01                       
